source_airport_id,target_airport_id
468,93
468,110
468,152
468,230
468,373
468,507
468,565
468,591
469,24
469,31
469,192
469,290
469,395
469,510
469,545
470,6
470,376
470,492
471,265
472,85
472,101
472,431
473,368
474,17
474,68
474,156
474,194
474,203
474,258
474,328
474,376
474,423
474,495
474,497
474,520
474,523
474,589
474,599
475,154
475,205
475,228
475,289
475,359
475,394
475,425
475,492
475,509
475,511
475,560
476,88
476,98
476,151
476,224
476,292
476,361
476,367
476,411
476,453
476,496
476,514
477,19
477,215
477,282
477,374
477,376
477,515
478,30
478,103
478,104
478,106
478,190
478,230
478,346
478,361
478,391
478,451
478,533
479,78
479,149
479,206
479,251
479,263
479,285
479,303
479,312
479,359
479,373
479,438
479,480
480,74
480,83
480,404
480,564
481,33
481,74
481,97
481,170
481,178
481,324
481,380
481,495
481,531
482,11
482,112
482,126
482,240
482,430
482,487
482,552
482,560
482,581
483,78
483,83
483,251
483,258
483,310
483,475
483,535
483,543
483,589
484,198
484,203
484,217
484,454
485,15
485,46
485,174
485,222
485,259
485,262
485,312
485,319
485,352
485,587
486,68
486,102
486,170
486,213
486,252
486,313
486,342
486,358
486,402
486,423
486,456
486,495
486,542
486,550
486,554
486,555
486,557
486,561
487,41
487,116
487,365
487,568
488,4
488,130
488,152
488,170
488,230
488,268
488,338
488,446
488,453
488,463
488,527
488,529
488,554
488,581
489,129
489,243
489,465
489,511
489,539
490,308
490,329
490,361
490,423
491,37
491,38
491,78
491,120
491,128
491,164
491,232
491,324
491,358
491,433
491,581
492,8
492,14
492,32
492,320
492,379
492,437
492,487
492,522
492,542
492,561
492,581
493,99
493,161
493,348
493,514
493,528
494,28
494,363
494,403
494,420
494,430
494,489
494,525
494,586
495,43
495,139
495,335
495,345
495,525
495,598
496,14
496,141
496,169
496,237
496,263
496,348
496,360
496,361
496,398
496,464
496,474
496,542
496,545
496,552
496,570
496,584
496,589
497,116
497,183
497,211
497,273
497,281
497,300
497,340
497,392
497,595
498,43
498,109
498,176
498,182
498,408
498,412
498,507
498,600
499,99
499,146
499,264
499,396
499,434
500,24
500,46
500,58
500,146
500,154
500,237
500,345
500,382
500,486
500,545
500,559
500,574
500,599
501,24
501,148
501,149
501,214
501,275
501,386
501,463
501,540
501,557
501,581
501,589
502,61
502,76
502,258
502,299
502,308
502,395
502,500
502,581
503,195
503,212
503,563
504,10
504,16
504,64
504,67
504,98
504,165
504,307
504,329
504,378
504,402
504,430
504,436
504,584
505,22
505,54
505,122
505,156
505,436
505,468
505,495
506,102
506,139
506,264
506,310
506,362
506,414
506,493
507,64
507,180
507,241
507,470
507,477
508,9
508,59
508,142
508,149
508,240
508,354
508,491
509,292
509,304
509,407
509,476
509,536
510,10
510,23
510,94
510,193
510,213
510,292
510,454
510,470
510,529
511,198
511,254
511,280
511,376
511,482
511,489
511,510
511,554
511,589
512,151
512,217
512,282
512,347
512,392
512,502
512,577
513,68
513,107
513,194
513,216
513,394
514,13
514,73
514,103
514,124
514,253
514,481
514,535
514,549
514,573
515,64
515,154
515,180
515,222
515,417
515,539
515,592
516,193
516,258
516,328
516,370
517,67
517,114
517,135
517,258
517,320
517,340
517,469
517,598
518,46
518,134
518,321
518,412
518,509
518,595
519,59
519,161
519,206
519,229
519,280
519,303
519,371
519,373
519,511
520,207
520,262
520,386
520,519
521,212
521,227
521,333
521,439
522,9
522,256
522,290
522,299
522,392
522,505
522,508
523,71
523,125
523,137
523,254
523,258
523,413
523,465
523,494
523,499
524,343
524,351
525,192
525,230
525,246
525,273
525,301
525,393
525,516
525,522
525,579
526,233
526,298
526,373
526,380
526,392
526,469
526,480
526,540
526,545
527,5
527,65
527,280
527,291
527,300
527,380
527,497
527,599
528,33
528,151
528,245
528,252
528,292
528,496
528,592
529,64
529,89
529,97
529,138
529,183
529,257
529,313
529,336
529,413
529,428
529,454
529,483
529,486
529,500
530,177
530,220
530,226
530,281
530,300
530,307
530,349
530,369
530,404
531,59
531,87
531,170
531,190
531,253
531,276
531,522
531,532
532,72
532,147
532,261
532,288
532,323
532,347
532,378
532,428
532,447
532,476
533,38
533,98
533,176
533,238
533,394
533,479
533,530
533,549
533,600
534,51
534,84
534,116
534,218
534,259
534,275
534,331
534,357
534,411
534,431
534,435
534,502
534,535
535,78
535,158
535,216
535,248
535,263
535,509
535,567
536,6
536,64
536,334
536,366
536,465
536,502
536,510
536,585
537,17
537,126
537,168
537,180
537,220
537,257
537,346
537,377
537,386
537,407
537,423
537,576
538,91
538,158
538,177
538,275
538,417
538,433
538,450
538,477
538,483
539,137
539,143
539,308
539,458
540,49
540,81
540,144
540,301
540,314
540,377
540,486
540,491
540,526
540,538
541,60
541,149
541,231
541,243
541,327
541,365
541,465
541,509
541,510
541,535
541,569
542,62
542,93
542,233
542,373
542,436
542,480
542,545
542,561
543,30
543,59
543,110
543,137
543,232
543,283
543,367
543,378
543,479
543,581
544,318
544,333
544,455
545,224
545,295
545,335
546,20
546,22
546,153
546,190
546,276
546,285
546,291
546,477
546,500
546,517
547,56
547,59
547,151
547,230
547,505
548,194
548,406
548,469
549,8
549,59
549,276
549,299
549,472
549,485
549,512
549,554
549,577
550,20
550,105
550,224
550,279
550,352
551,171
551,181
551,315
551,325
551,440
551,580
552,103
552,130
552,234
552,282
552,396
552,407
552,449
552,495
552,600
553,59
553,108
553,124
553,352
553,507
553,519
554,297
554,377
554,502
554,519
554,580
555,49
555,193
555,203
555,276
555,283
555,326
555,374
555,401
555,420
555,431
555,481
556,31
556,137
556,138
556,219
556,237
556,312
556,352
556,452
556,458
556,535
557,74
557,98
557,308
557,358
557,362
557,397
557,498
557,519
557,586
558,9
558,19
558,137
558,213
558,218
558,303
558,317
558,345
558,383
558,389
558,402
558,458
558,485
558,540
558,576
559,154
559,165
559,179
559,186
559,218
559,376
559,477
559,480
559,518
559,538
559,576
559,598
560,9
560,180
560,224
560,240
561,8
561,71
561,109
561,341
561,400
561,423
561,457
562,133
562,305
563,195
563,210
563,286
563,330
563,390
564,18
564,159
564,164
564,186
564,244
564,365
564,380
564,479
564,481
564,502
564,529
564,535
565,102
565,103
565,378
565,490
565,553
565,556
565,581
565,592
566,4
566,18
566,44
566,137
566,218
566,230
566,237
566,243
566,312
566,335
566,344
566,346
566,365
566,420
566,424
566,431
566,433
566,495
566,529
566,530
566,591
567,47
567,160
567,219
567,238
567,324
567,329
567,370
567,461
567,480
567,535
567,588
568,45
568,46
568,80
568,395
568,437
568,467
568,468
568,495
569,160
569,281
569,308
569,443
569,470
569,484
569,513
570,123
570,178
570,180
570,206
570,396
570,499
570,592
571,65
571,139
571,151
571,180
571,192
571,266
571,268
571,274
571,335
571,380
571,395
571,460
571,526
571,579
572,6
572,77
572,148
572,168
572,209
572,375
572,431
572,481
572,494
572,495
572,546
573,19
573,243
573,253
573,272
573,299
573,476
573,532
573,549
573,583
573,588
573,598
574,117
574,137
574,147
574,203
574,228
574,245
574,327
574,344
574,436
574,591
575,75
575,115
575,121
576,25
576,58
576,77
576,127
576,209
576,223
576,346
576,390
576,487
576,579
576,591
576,598
577,34
577,68
577,114
577,170
577,188
577,211
577,218
577,299
577,352
577,423
577,445
577,507
577,545
577,554
578,16
578,50
578,57
578,316
578,359
578,399
578,581
579,26
579,31
579,68
579,106
579,203
579,206
579,339
579,401
579,490
579,533
579,568
580,212
581,192
581,258
581,423
581,493
581,535
582,26
582,77
582,141
582,462
582,487
582,490
582,599
583,69
583,266
583,373
583,574
583,579
584,106
584,121
584,148
584,149
584,220
584,300
584,373
584,399
584,495
585,409
585,452
585,513
585,578
586,6
586,116
586,139
586,258
586,281
586,335
586,341
586,347
586,409
586,449
586,485
586,493
586,539
586,583
587,49
587,161
587,187
587,220
587,222
587,243
587,307
588,18
588,20
588,27
588,161
588,199
588,219
588,299
588,378
588,462
589,57
589,326
589,374
589,399
589,412
590,4
590,68
590,130
590,178
590,378
590,380
590,429
590,438
590,450
591,26
591,147
591,157
591,158
591,219
591,233
591,257
591,293
591,328
591,347
591,381
591,554
592,26
592,61
592,229
592,309
592,437
592,451
592,479
593,32
593,76
593,138
593,194
593,270
593,321
593,367
593,407
593,449
593,533
593,575
594,131
594,278
594,333
594,588
595,5
596,22
596,128
597,153
597,215
597,339
597,453
597,486
597,542
597,546
597,549
598,29
598,178
598,244
598,250
598,347
598,490
598,597
599,3
599,68
599,255
599,398
599,470
599,490
599,538
600,4
600,55
600,120
600,212
600,276
600,281
600,513
600,569
600,570
